assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
2840436,34019,Abies bracteata,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
2840436,34019,Abies bracteata,8.2.2,Named species,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,Unspecified Phytophthora,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2840625,34020,Quercus engelmannii,1.2,Commercial & industrial areas,1.1|2.1|2.2|2.3.7,Ecosystem conversion|Species mortality|Species disturbance|Reduced reproductive success,,,,Majority (50-90%),Unknown,,Ongoing,
2840625,34020,Quercus engelmannii,1.1,Housing & urban areas,1.1|2.1|2.2|2.3.7,Ecosystem conversion|Species mortality|Species disturbance|Reduced reproductive success,,,,Majority (50-90%),Rapid Declines,,Ongoing,
2840625,34020,Quercus engelmannii,2.3.4,Scale Unknown/Unrecorded,1.2|2.2|2.3.7,Ecosystem degradation|Species disturbance|Reduced reproductive success,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
2840625,34020,Quercus engelmannii,7.1.1,Increase in fire frequency/intensity,2.1|2.2|2.3.7,Species mortality|Species disturbance|Reduced reproductive success,,,,Whole (>90%),Rapid Declines,,Ongoing,
2840625,34020,Quercus engelmannii,8.2.2,Named species,2.3.1,Hybridisation,,Quercus cornelius-mulleri,,Minority (<50%),Negligible declines,,Ongoing,
2840625,34020,Quercus engelmannii,11.1,Habitat shifting & alteration,1.2|2.1|2.2|2.3.7,Ecosystem degradation|Species mortality|Species disturbance|Reduced reproductive success,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
2840625,34020,Quercus engelmannii,8.2.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Thomomys bottae,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2840676,34023,Sequoiadendron giganteum,7.1.1,Increase in fire frequency/intensity,1.2|2.1|2.2|2.3.2,Ecosystem degradation|Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
2840676,34023,Sequoiadendron giganteum,8.3,Introduced genetic material,2.3.1|2.3.5,Hybridisation|Inbreeding,,,,,,,Ongoing,
2840746,34025,Pseudotsuga macrocarpa,7.1.1,Increase in fire frequency/intensity,1.2|2.1|2.3.2,Ecosystem degradation|Species mortality|Competition,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2840781,34026,Torreya californica,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2840781,34026,Torreya californica,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2840781,34026,Torreya californica,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2840781,34026,Torreya californica,5.3.2,Intentional use: (large scale) [harvest],2.1,Species mortality,,,,,,,"Past, Unlikely to Return",
2840781,34026,Torreya californica,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
2840943,34029,Taxodium mucronatum,7.2.8,Abstraction of ground water (unknown use),1.2|2.3.7,Ecosystem degradation|Reduced reproductive success,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2841110,34030,Quercus buckleyi,8.2.2,Named species,2.1|2.2,Species mortality|Species disturbance,Wild,Odocoileus virginianus,,Unknown,Causing/Could cause fluctuations,,Ongoing,
2841110,34030,Quercus buckleyi,8.4.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Ceratocystis fagacearum,,Minority (<50%),Unknown,,Ongoing,
2841142,34041,Taxus brevifolia,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2841142,34041,Taxus brevifolia,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
2841142,34041,Taxus brevifolia,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2841226,34047,Cupressus bakeri,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
2841226,34047,Cupressus bakeri,8.6,Diseases of unknown cause,2.1,Species mortality,,,,,,,Ongoing,
2841277,34049,Picea breweriana,7.1.3,Trend Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Rapid Declines,,Ongoing,
2841558,34051,Sequoia sempervirens,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2841558,34051,Sequoia sempervirens,5.3.2,Intentional use: (large scale) [harvest],1.1|1.2|2.3.2,Ecosystem conversion|Ecosystem degradation|Competition,,,No,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
2841625,34053,Alnus maritima,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
2841625,34053,Alnus maritima,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Future,
2841717,34057,Pinus aristata,7.1.2,Supression in fire frequency/intensity,"","",,,,Majority (50-90%),Unknown,,Ongoing,
2841717,34057,Pinus aristata,11.1,Habitat shifting & alteration,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,,,Majority (50-90%),Unknown,,Future,
2841717,34057,Pinus aristata,8.1.2,Named species,2.1,Species mortality,,Cronartium ribicola,,Whole (>90%),Unknown,,Future,
2841717,34057,Pinus aristata,8.2.2,Named species,2.1,Species mortality,,Dendroctonus ponderosae,,Majority (50-90%),Unknown,,Future,
2841776,34058,Pinus muricata,7.1.2,Supression in fire frequency/intensity,1.2|2.3.2,Ecosystem degradation|Competition,,,,,,,Ongoing,
2850654,34200,Tsuga caroliniana,8.1.2,Named species,1.2|2.1,Ecosystem degradation|Species mortality,,Adelges tsugae,,,,,Ongoing,
2853964,34662,Quercus dumosa,1.3,Tourism & recreation areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Majority (50-90%),Unknown,,Ongoing,
2853964,34662,Quercus dumosa,7.1.3,Trend Unknown/Unrecorded,2.1|2.2|2.3.7,Species mortality|Species disturbance|Reduced reproductive success,,,,Whole (>90%),Causing/Could cause fluctuations,,Ongoing,
2853964,34662,Quercus dumosa,1.1,Housing & urban areas,1.1|2.1|2.2,Ecosystem conversion|Species mortality|Species disturbance,,,,Majority (50-90%),Rapid Declines,,Ongoing,
2853964,34662,Quercus dumosa,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
2853964,34662,Quercus dumosa,8.2.2,Named species,2.3.1,Hybridisation,,Quercus lobata,,Minority (<50%),Unknown,,Ongoing,
2853964,34662,Quercus dumosa,8.2.2,Named species,2.3.1,Hybridisation,,Quercus engelmannii,,Minority (<50%),Unknown,,Ongoing,
2853964,34662,Quercus dumosa,8.2.2,Named species,2.3.1,Hybridisation,,Quercus berberidifolia,,Minority (<50%),Unknown,,Ongoing,
2854060,34665,Quercus gravesii,7.2.2,Abstraction of surface water (commercial use),1.1|2.1|2.2,Ecosystem conversion|Species mortality|Species disturbance,,,,Unknown,Very Rapid Declines,,Ongoing,
2854060,34665,Quercus gravesii,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
2854060,34665,Quercus gravesii,11.2,Droughts,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,Unknown,,Ongoing,
2854238,34683,Quercus toumeyi,8.2.2,Named species,2.3.1,Hybridisation,,Quercus grisea,,Minority (<50%),Negligible declines,,Unknown,
2857026,34885,Colvillea racemosa,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
2857026,34885,Colvillea racemosa,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
2857026,34885,Colvillea racemosa,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
2857026,34885,Colvillea racemosa,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,,,,Ongoing,
2857026,34885,Colvillea racemosa,5.3.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
2858212,35039,Quercus acerifolia,3.2,Mining & quarrying,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,"Past, Likely to Return",
2858212,35039,Quercus acerifolia,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,"Past, Unlikely to Return",
2858212,35039,Quercus acerifolia,7.1.2,Supression in fire frequency/intensity,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2858212,35039,Quercus acerifolia,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,Unknown,
2858212,35039,Quercus acerifolia,1.3,Tourism & recreation areas,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
2858212,35039,Quercus acerifolia,8.4.1,Unspecified species,2.3.7,Reduced reproductive success,,,,Unknown,Unknown,Early reports suggest a cynipid wasp may be causing dramatic declines in acorn production/reproductive success.,Ongoing,
2858212,35039,Quercus acerifolia,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),Unknown,,Ongoing,
2858212,35039,Quercus acerifolia,1.2,Commercial & industrial areas,2.2,Species disturbance,,,,Majority (50-90%),Unknown,,Ongoing,
2858212,35039,Quercus acerifolia,9.4,Garbage & solid waste,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),Unknown,,Ongoing,
2885918,39049,Pinus albicaulis,11.1,Habitat shifting & alteration,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
2885918,39049,Pinus albicaulis,7.1.2,Supression in fire frequency/intensity,1.1|1.3,Ecosystem conversion|Indirect ecosystem effects,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
2885918,39049,Pinus albicaulis,8.1.2,Named species,2.1,Species mortality,,Cronartium ribicola,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
2885918,39049,Pinus albicaulis,8.2.2,Named species,2.1,Species mortality,,Dendroctonus ponderosae,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
2886222,39068,Pinus palustris,5.3.2,Intentional use: (large scale) [harvest],1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2886222,39068,Pinus palustris,2.1.3,Agro-industry farming,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2886222,39068,Pinus palustris,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2895685,39242,Geothallus tuberosus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
2962006,42210,Calocedrus decurrens,5.3.2,Intentional use: (large scale) [harvest],1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
2962006,42210,Calocedrus decurrens,11.1,Habitat shifting & alteration,1.1,Ecosystem conversion,,,,Majority (50-90%),Unknown,,Future,
2962006,42210,Calocedrus decurrens,7.1.1,Increase in fire frequency/intensity,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Future,
2962150,42214,Chamaecyparis thyoides,5.3.2,Intentional use: (large scale) [harvest],1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,No,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
2962318,42216,Cupressus arizonica,7.1.3,Trend Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
2962566,42219,Cupressus goveniana,7.1.3,Trend Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
2962566,42219,Cupressus goveniana,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
2962566,42219,Cupressus goveniana,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
2962608,42220,Cupressus guadalupensis,2.3.4,Scale Unknown/Unrecorded,2.1,Species mortality,,,,,,,"Past, Unlikely to Return",
2962608,42220,Cupressus guadalupensis,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
2962703,42222,Cupressus macnabiana,7.1.2,Supression in fire frequency/intensity,1.1|2.3.2|2.3.7,Ecosystem conversion|Competition|Reduced reproductive success,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
2962888,42226,Juniperus californica,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
2964728,42231,Juniperus deppeana,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
2964728,42231,Juniperus deppeana,5.3.1,Intentional use: (subsistence/small scale) [harvest],1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2964728,42231,Juniperus deppeana,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
2965568,42239,Juniperus monosperma,2.3.3,"Agro-industry grazing, ranching or farming",1.1,Ecosystem conversion,,,,Minority (<50%),Negligible declines,,Ongoing,
2967745,42258,Cupressus sargentii,7.1.3,Trend Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
2967745,42258,Cupressus sargentii,2.3.4,Scale Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
2967745,42258,Cupressus sargentii,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
2967745,42258,Cupressus sargentii,8.2.2,Named species,2.1,Species mortality,,Seiridium cardinale,,Minority (<50%),Rapid Declines,,Ongoing,
2967745,42258,Cupressus sargentii,8.2.2,Named species,2.1,Species mortality,,Phoradendron bolleanum,,Minority (<50%),Rapid Declines,,Ongoing,
2968155,42263,Thuja plicata,5.3.2,Intentional use: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,No,Majority (50-90%),Negligible declines,,Ongoing,
2968657,42271,Abies amabilis,5.3.2,Intentional use: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Negligible declines,,Ongoing,
2968657,42271,Abies amabilis,8.1.2,Named species,1.2|2.1,Ecosystem degradation|Species mortality,,Adelges piceae,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
2969709,42284,Abies grandis,5.3.2,Intentional use: (large scale) [harvest],2.1,Species mortality,,,,Majority (50-90%),Negligible declines,,Ongoing,
2970154,42290,Abies magnifica,5.3.2,Intentional use: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
2970458,42296,Abies procera,5.3.2,Intentional use: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
2972365,42322,Picea engelmannii,5.3.2,Intentional use: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Negligible declines,,Ongoing,
2973542,42335,Picea rubens,5.3.2,Intentional use: (large scale) [harvest],1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,"Past, Unlikely to Return",
2973701,42337,Picea sitchensis,5.3.2,Intentional use: (large scale) [harvest],"","",,,,Majority (50-90%),Negligible declines,,Ongoing,
2973948,42341,Pinus arizonica,5.3.2,Intentional use: (large scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
2973948,42341,Pinus arizonica,5.3.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
2974092,42343,Pinus attenuata,7.1.2,Supression in fire frequency/intensity,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2974092,42343,Pinus attenuata,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Future,
2974187,42345,Pinus balfouriana,11.5,Other impacts,1.2|2.1|2.3.2,Ecosystem degradation|Species mortality|Competition,,,,,,,Ongoing,
2974187,42345,Pinus balfouriana,11.1,Habitat shifting & alteration,1.2,Ecosystem degradation,,,,,,,Ongoing,
2974187,42345,Pinus balfouriana,9.5.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
2974687,42352,Pinus coulteri,7.1.2,Supression in fire frequency/intensity,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,Ongoing,
2975133,42360,Pinus edulis,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
2975133,42360,Pinus edulis,11.2,Droughts,2.1,Species mortality,,,,,,,Ongoing,
2975133,42360,Pinus edulis,8.2.2,Named species,2.1,Species mortality,,Unspecified Dendroctonus,,Unknown,"Slow, Significant Declines",,Ongoing,
2975133,42360,Pinus edulis,8.2.2,Named species,2.1,Species mortality,,Unspecified Ips,,Unknown,"Slow, Significant Declines",,Ongoing,
2975263,42362,Pinus engelmannii,5.3.1,Intentional use: (subsistence/small scale) [harvest],1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,No,Minority (<50%),Unknown,,Ongoing,
2975338,42363,Pinus flexilis,8.2.2,Named species,2.1,Species mortality,,Dendroctonus ponderosae,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2975338,42363,Pinus flexilis,8.1.2,Named species,1.2|2.1,Ecosystem degradation|Species mortality,,Cronartium ribicola,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
2975443,42364,Pinus glabra,7.1.1,Increase in fire frequency/intensity,"","",,,,Minority (<50%),Unknown,,Ongoing,
2975870,42371,Pinus jeffreyi,9.5.3,Ozone,"","",,,,Minority (<50%),Unknown,,Ongoing,
2976106,42374,Pinus lambertiana,9.5.3,Ozone,"","",,,,Minority (<50%),Negligible declines,,Ongoing,
2976106,42374,Pinus lambertiana,8.1.2,Named species,1.3|2.1|2.3.7,Indirect ecosystem effects|Species mortality|Reduced reproductive success,,Cronartium ribicola,,Minority (<50%),Unknown,,Ongoing,
2976226,42376,Pinus leiophylla,5.3.2,Intentional use: (large scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
2976226,42376,Pinus leiophylla,5.3.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
2976226,42376,Pinus leiophylla,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
2976514,42381,Pinus monophylla,11.2,Droughts,2.1,Species mortality,,,,,,,Ongoing,
2976514,42381,Pinus monophylla,2.3.3,"Agro-industry grazing, ranching or farming",1.2,Ecosystem degradation,,,,Minority (<50%),,,Ongoing,
